entity_type,entity_id,source_numeric_id,name_en,name_ko,ko_status,extra_1,extra_2,extra_3,extra_4,extra_5,extra_6,source_file
pokemon,octillery,224,Octillery,대포무노,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,delibird,225,Delibird,딜리버드,official,Ice,얼음,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,mantine,226,Mantine,만타인,official,Water,물,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,skarmory,227,Skarmory,무장조,official,Steel,강철,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,houndour,228,Houndour,델빌,official,Dark,악,Fire,불꽃,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,houndoom,229,Houndoom,헬가,official,Dark,악,Fire,불꽃,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,kingdra,230,Kingdra,킹드라,official,Water,물,Dragon,드래곤,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,phanpy,231,Phanpy,코코리,official,Ground,땅,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,donphan,232,Donphan,코리갑,official,Ground,땅,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,porygon2,233,Porygon2,폴리곤2,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,stantler,234,Stantler,노라키,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,smeargle,235,Smeargle,루브도,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,tyrogue,236,Tyrogue,배루키,official,Fighting,격투,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,hitmontop,237,Hitmontop,카포에라,official,Fighting,격투,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,smoochum,238,Smoochum,뽀뽀라,official,Ice,얼음,Psychic,에스퍼,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,elekid,239,Elekid,에레키드,official,Electric,전기,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,magby,240,Magby,마그비,official,Fire,불꽃,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,miltank,241,Miltank,밀탱크,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,blissey,242,Blissey,해피너스,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,raikou,243,Raikou,라이코,official,Electric,전기,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,entei,244,Entei,앤테이,official,Fire,불꽃,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,suicune,245,Suicune,스이쿤,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,larvitar,246,Larvitar,애버라스,official,Rock,바위,Ground,땅,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,pupitar,247,Pupitar,데기라스,official,Rock,바위,Ground,땅,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,tyranitar,248,Tyranitar,마기라스,official,Rock,바위,Dark,악,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,lugia,249,Lugia,루기아,official,Psychic,에스퍼,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,ho-oh,250,Ho-Oh,칠색조,official,Fire,불꽃,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,celebi,251,Celebi,세레비,official,Psychic,에스퍼,Grass,풀,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,treecko,252,Treecko,나무지기,official,Grass,풀,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,grovyle,253,Grovyle,나무돌이,official,Grass,풀,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,sceptile,254,Sceptile,나무킹,official,Grass,풀,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,torchic,255,Torchic,아차모,official,Fire,불꽃,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,combusken,256,Combusken,영치코,official,Fire,불꽃,Fighting,격투,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,blaziken,257,Blaziken,번치코,official,Fire,불꽃,Fighting,격투,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,mudkip,258,Mudkip,물짱이,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,marshtomp,259,Marshtomp,늪짱이,official,Water,물,Ground,땅,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,swampert,260,Swampert,대짱이,official,Water,물,Ground,땅,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,poochyena,261,Poochyena,포챠나,official,Dark,악,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,mightyena,262,Mightyena,그라에나,official,Dark,악,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,zigzagoon,263,Zigzagoon,지그제구리,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,linoone,264,Linoone,직구리,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,wurmple,265,Wurmple,개무소,official,Bug,벌레,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,silcoon,266,Silcoon,실쿤,official,Bug,벌레,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,beautifly,267,Beautifly,뷰티플라이,official,Bug,벌레,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,cascoon,268,Cascoon,카스쿤,official,Bug,벌레,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,dustox,269,Dustox,독케일,official,Bug,벌레,Poison,독,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,lotad,270,Lotad,연꽃몬,official,Water,물,Grass,풀,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,lombre,271,Lombre,로토스,official,Water,물,Grass,풀,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,ludicolo,272,Ludicolo,로파파,official,Water,물,Grass,풀,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,seedot,273,Seedot,도토링,official,Grass,풀,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,nuzleaf,274,Nuzleaf,잎새코,official,Grass,풀,Dark,악,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,shiftry,275,Shiftry,다탱구,official,Grass,풀,Dark,악,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,taillow,276,Taillow,테일로,official,Normal,노말,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,swellow,277,Swellow,스왈로,official,Normal,노말,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,wingull,278,Wingull,갈모매,official,Water,물,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,pelipper,279,Pelipper,패리퍼,official,Water,물,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,ralts,280,Ralts,랄토스,official,Psychic,에스퍼,Fairy,페어리,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,kirlia,281,Kirlia,킬리아,official,Psychic,에스퍼,Fairy,페어리,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,gardevoir,282,Gardevoir,가디안,official,Psychic,에스퍼,Fairy,페어리,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,surskit,283,Surskit,비구술,official,Bug,벌레,Water,물,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,masquerain,284,Masquerain,비나방,official,Bug,벌레,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,shroomish,285,Shroomish,버섯꼬,official,Grass,풀,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,breloom,286,Breloom,버섯모,official,Grass,풀,Fighting,격투,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,slakoth,287,Slakoth,게을로,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,vigoroth,288,Vigoroth,발바로,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,slaking,289,Slaking,게을킹,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,nincada,290,Nincada,토중몬,official,Bug,벌레,Ground,땅,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,ninjask,291,Ninjask,아이스크,official,Bug,벌레,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,shedinja,292,Shedinja,껍질몬,official,Bug,벌레,Ghost,고스트,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,whismur,293,Whismur,소곤룡,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,loudred,294,Loudred,노공룡,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,exploud,295,Exploud,폭음룡,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,makuhita,296,Makuhita,마크탕,official,Fighting,격투,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,hariyama,297,Hariyama,하리뭉,official,Fighting,격투,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,azurill,298,Azurill,루리리,official,Normal,노말,Fairy,페어리,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,nosepass,299,Nosepass,코코파스,official,Rock,바위,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,skitty,300,Skitty,에나비,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,delcatty,301,Delcatty,델케티,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,sableye,302,Sableye,깜까미,official,Dark,악,Ghost,고스트,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,mawile,303,Mawile,입치트,official,Steel,강철,Fairy,페어리,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,aron,304,Aron,가보리,official,Steel,강철,Rock,바위,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,lairon,305,Lairon,갱도라,official,Steel,강철,Rock,바위,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,aggron,306,Aggron,보스로라,official,Steel,강철,Rock,바위,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,meditite,307,Meditite,요가랑,official,Fighting,격투,Psychic,에스퍼,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,medicham,308,Medicham,요가램,official,Fighting,격투,Psychic,에스퍼,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,electrike,309,Electrike,썬더라이,official,Electric,전기,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,manectric,310,Manectric,썬더볼트,official,Electric,전기,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,plusle,311,Plusle,플러시,official,Electric,전기,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,minun,312,Minun,마이농,official,Electric,전기,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,volbeat,313,Volbeat,볼비트,official,Bug,벌레,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,illumise,314,Illumise,네오비트,official,Bug,벌레,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,roselia,315,Roselia,로젤리아,official,Grass,풀,Poison,독,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,gulpin,316,Gulpin,꼴깍몬,official,Poison,독,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,swalot,317,Swalot,꿀꺽몬,official,Poison,독,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,carvanha,318,Carvanha,샤프니아,official,Water,물,Dark,악,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,sharpedo,319,Sharpedo,샤크니아,official,Water,물,Dark,악,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,wailmer,320,Wailmer,고래왕자,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,wailord,321,Wailord,고래왕,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,numel,322,Numel,둔타,official,Fire,불꽃,Ground,땅,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,camerupt,323,Camerupt,폭타,official,Fire,불꽃,Ground,땅,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,torkoal,324,Torkoal,코터스,official,Fire,불꽃,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,spoink,325,Spoink,피그점프,official,Psychic,에스퍼,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,grumpig,326,Grumpig,피그킹,official,Psychic,에스퍼,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,spinda,327,Spinda,얼루기,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,trapinch,328,Trapinch,톱치,official,Ground,땅,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,vibrava,329,Vibrava,비브라바,official,Ground,땅,Dragon,드래곤,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,flygon,330,Flygon,플라이곤,official,Ground,땅,Dragon,드래곤,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,cacnea,331,Cacnea,선인왕,official,Grass,풀,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,cacturne,332,Cacturne,밤선인,official,Grass,풀,Dark,악,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,swablu,333,Swablu,파비코,official,Normal,노말,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,altaria,334,Altaria,파비코리,official,Dragon,드래곤,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,zangoose,335,Zangoose,쟝고,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,seviper,336,Seviper,세비퍼,official,Poison,독,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,lunatone,337,Lunatone,루나톤,official,Rock,바위,Psychic,에스퍼,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,solrock,338,Solrock,솔록,official,Rock,바위,Psychic,에스퍼,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,barboach,339,Barboach,미꾸리,official,Water,물,Ground,땅,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,whiscash,340,Whiscash,메깅,official,Water,물,Ground,땅,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,corphish,341,Corphish,가재군,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,crawdaunt,342,Crawdaunt,가재장군,official,Water,물,Dark,악,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,baltoy,343,Baltoy,오뚝군,official,Ground,땅,Psychic,에스퍼,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,claydol,344,Claydol,점토도리,official,Ground,땅,Psychic,에스퍼,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,lileep,345,Lileep,릴링,official,Rock,바위,Grass,풀,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,cradily,346,Cradily,릴리요,official,Rock,바위,Grass,풀,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,anorith,347,Anorith,아노딥스,official,Rock,바위,Bug,벌레,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,armaldo,348,Armaldo,아말도,official,Rock,바위,Bug,벌레,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,feebas,349,Feebas,빈티나,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,milotic,350,Milotic,밀로틱,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,castform,351,Castform,캐스퐁,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,kecleon,352,Kecleon,켈리몬,official,Normal,노말,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,shuppet,353,Shuppet,어둠대신,official,Ghost,고스트,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,banette,354,Banette,다크펫,official,Ghost,고스트,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,duskull,355,Duskull,해골몽,official,Ghost,고스트,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,dusclops,356,Dusclops,미라몽,official,Ghost,고스트,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,tropius,357,Tropius,트로피우스,official,Grass,풀,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,chimecho,358,Chimecho,치렁,official,Psychic,에스퍼,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,absol,359,Absol,앱솔,official,Dark,악,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,wynaut,360,Wynaut,마자,official,Psychic,에스퍼,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,snorunt,361,Snorunt,눈꼬마,official,Ice,얼음,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,glalie,362,Glalie,얼음귀신,official,Ice,얼음,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,spheal,363,Spheal,대굴레오,official,Ice,얼음,Water,물,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,sealeo,364,Sealeo,씨레오,official,Ice,얼음,Water,물,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,walrein,365,Walrein,씨카이저,official,Ice,얼음,Water,물,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,clamperl,366,Clamperl,진주몽,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,huntail,367,Huntail,헌테일,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,gorebyss,368,Gorebyss,분홍장이,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,relicanth,369,Relicanth,시라칸,official,Water,물,Rock,바위,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,luvdisc,370,Luvdisc,사랑동이,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,bagon,371,Bagon,아공이,official,Dragon,드래곤,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,shelgon,372,Shelgon,쉘곤,official,Dragon,드래곤,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,salamence,373,Salamence,보만다,official,Dragon,드래곤,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,beldum,374,Beldum,메탕,official,Steel,강철,Psychic,에스퍼,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,metang,375,Metang,메탕구,official,Steel,강철,Psychic,에스퍼,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,metagross,376,Metagross,메타그로스,official,Steel,강철,Psychic,에스퍼,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,regirock,377,Regirock,레지락,official,Rock,바위,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,regice,378,Regice,레지아이스,official,Ice,얼음,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,registeel,379,Registeel,레지스틸,official,Steel,강철,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,latias,380,Latias,라티아스,official,Dragon,드래곤,Psychic,에스퍼,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,latios,381,Latios,라티오스,official,Dragon,드래곤,Psychic,에스퍼,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,kyogre,382,Kyogre,가이오가,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,groudon,383,Groudon,그란돈,official,Ground,땅,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,rayquaza,384,Rayquaza,레쿠쟈,official,Dragon,드래곤,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,jirachi,385,Jirachi,지라치,official,Steel,강철,Psychic,에스퍼,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,deoxys-normal,386,Deoxys,테오키스,official_species_name_form_needs_review,Psychic,에스퍼,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,turtwig,387,Turtwig,모부기,official,Grass,풀,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,grotle,388,Grotle,수풀부기,official,Grass,풀,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,torterra,389,Torterra,토대부기,official,Grass,풀,Ground,땅,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,chimchar,390,Chimchar,불꽃숭이,official,Fire,불꽃,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,monferno,391,Monferno,파이숭이,official,Fire,불꽃,Fighting,격투,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,infernape,392,Infernape,초염몽,official,Fire,불꽃,Fighting,격투,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,piplup,393,Piplup,팽도리,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,prinplup,394,Prinplup,팽태자,official,Water,물,,,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,empoleon,395,Empoleon,엠페르트,official,Water,물,Steel,강철,,,data/reference/pokeapi_pokemon_full_ko.csv
pokemon,starly,396,Starly,찌르꼬,official,Normal,노말,Flying,비행,,,data/reference/pokeapi_pokemon_full_ko.csv
